row_id,day_hour,ip,no_put,no_post,no_head
2186,01-24-2019 02,54.36.149.105,0,0,2
2187,01-24-2019 02,54.36.149.139,0,0,5
2188,01-24-2019 02,104.194.24.80,0,8,0
2189,01-24-2019 02,54.36.148.208,2,0,0
2190,01-24-2019 02,54.36.148.79,0,4,0
2191,01-24-2019 02,54.36.149.117,0,2,0
2192,01-24-2019 02,34.247.132.100,6,0,0
2193,01-24-2019 02,2.179.141.145,19,57,7
2194,01-24-2019 02,89.199.193.298,2,0,0
2195,01-24-2019 02,66.249.66.241,173,90,140
2196,01-24-2019 02,54.36.149.64,0,0,11
2197,01-24-2019 02,40.77.167.176,29,30,53
2198,01-24-2019 02,66.111.54.296,207,149,79
2199,01-24-2019 02,157.55.39.292,52,22,4
2200,01-24-2019 02,207.46.13.183,22,54,40
2201,01-24-2019 02,5.160.157.67,0,12,0
2202,01-24-2019 02,17.58.102.90,0,11,4
2203,01-24-2019 02,46.224.77.79,19,17,2
2204,01-24-2019 02,5.78.198.99,13,44,198
2205,01-24-2019 02,54.36.149.110,0,24,0
2206,01-24-2019 02,178.253.33.98,15,13,39
2207,01-24-2019 02,54.36.148.64,9,0,0
2208,01-24-2019 03,178.253.33.99,10,61,7
2209,01-24-2019 03,54.36.149.118,0,14,0
2210,01-24-2019 03,207.46.13.163,3,51,12
2211,01-24-2019 03,91.99.72.63,127,83,95
2212,01-24-2019 03,66.111.54.297,166,148,159
2213,01-24-2019 03,54.36.148.165,12,0,0
2214,01-24-2019 03,66.249.66.139,86,75,59
2215,01-24-2019 03,172.20.2.222,0,7,0
2216,01-24-2019 03,66.249.66.242,117,101,54
2217,01-24-2019 03,54.36.148.58,0,7,0
2218,01-24-2019 03,17.58.102.91,0,18,2
2219,01-24-2019 03,5.211.97.87,151,121,212
2220,01-24-2019 03,54.36.148.66,0,3,0
2221,01-24-2019 03,5.160.157.68,0,11,1
2222,01-24-2019 03,89.199.193.299,0,0,7
2223,01-24-2019 03,207.46.13.152,46,26,4
2224,01-24-2019 03,66.249.64.114,6,0,0
2225,01-24-2019 03,207.46.13.184,37,34,120
2226,01-24-2019 03,204.18.198.296,4,18,68
2227,01-24-2019 03,54.36.148.65,12,0,0
2228,01-24-2019 03,54.36.148.135,0,0,22
2229,01-24-2019 03,157.55.39.293,31,0,38
2230,01-24-2019 03,2.185.221.127,9,0,0
2231,01-24-2019 03,5.78.180.123,14,0,0
2232,01-24-2019 03,5.62.206.297,27,0,0
2233,01-24-2019 03,173.249.54.115,28,14,7
2234,01-24-2019 03,46.224.77.80,18,3,34
2235,01-24-2019 03,34.247.132.101,3,0,0
2236,01-24-2019 03,54.36.149.65,0,24,0
2237,01-24-2019 03,54.36.149.83,0,1,0
2238,01-24-2019 03,54.36.148.280,0,0,3
2239,01-24-2019 03,40.77.167.177,28,43,31
2240,01-24-2019 03,104.194.24.81,34,0,0
2241,01-24-2019 03,54.36.148.209,18,0,0
2242,01-24-2019 03,51.15.15.102,0,1,5
2243,01-24-2019 03,54.36.149.106,0,15,0
2244,01-24-2019 03,54.36.149.140,0,25,0
2245,01-24-2019 03,5.112.52.302,0,3,6
2246,01-24-2019 03,5.78.198.100,40,44,12
2247,01-24-2019 03,2.177.12.188,37,44,62
2248,01-24-2019 03,54.36.148.80,12,0,0
2249,01-24-2019 03,54.36.149.111,0,15,0
2250,01-24-2019 03,31.56.96.99,52,86,23
2251,01-24-2019 03,54.36.149.89,0,0,9
2252,01-24-2019 03,2.179.141.146,46,0,23
2253,01-24-2019 03,5.209.200.266,69,64,70
2254,01-24-2019 04,54.36.148.59,14,0,0
2255,01-24-2019 04,54.36.149.90,3,0,0
2256,01-24-2019 04,91.99.72.64,39,45,26
2257,01-24-2019 04,5.78.198.101,108,45,23
2258,01-24-2019 04,207.46.13.153,18,22,13
2259,01-24-2019 04,46.224.77.81,63,0,25
2260,01-24-2019 04,54.36.148.66,0,1,0
2261,01-24-2019 04,157.55.39.294,7,30,3
2262,01-24-2019 04,34.247.132.102,0,0,8
2263,01-24-2019 04,54.36.148.166,1,0,0
2264,01-24-2019 04,89.199.193.300,28,0,0
2265,01-24-2019 04,172.20.2.223,7,0,0
2266,01-24-2019 04,66.249.66.140,57,92,140
2267,01-24-2019 04,54.36.148.210,12,0,0
2268,01-24-2019 04,5.62.206.298,7,0,0
2269,01-24-2019 04,66.249.66.243,104,30,247
2270,01-24-2019 04,2.179.141.147,0,10,3
2271,01-24-2019 04,2.177.12.189,50,50,44
2272,01-24-2019 04,66.111.54.298,135,103,104
2273,01-24-2019 04,2.185.221.128,0,29,0
2274,01-24-2019 04,5.112.52.303,4,8,0
2275,01-24-2019 04,207.46.13.185,24,48,34
2276,01-24-2019 04,54.36.149.112,0,0,10
2277,01-24-2019 04,5.211.97.88,106,83,63
2278,01-24-2019 04,173.249.54.116,19,6,29
2279,01-24-2019 04,54.36.149.141,0,23,0
2280,01-24-2019 04,54.36.148.136,1,0,0
2281,01-24-2019 04,51.15.15.103,0,0,28
2282,01-24-2019 04,204.18.198.297,28,2,65
2283,01-24-2019 04,31.56.96.100,121,48,62
2284,01-24-2019 04,54.36.149.84,0,18,0
2285,01-24-2019 04,54.36.149.107,0,0,19
2286,01-24-2019 04,54.36.148.281,15,0,0
2287,01-24-2019 04,54.36.148.67,0,4,0
2288,01-24-2019 04,5.78.180.124,0,0,2
2289,01-24-2019 04,17.58.102.92,0,20,19
2290,01-24-2019 04,104.194.24.82,0,6,0
2291,01-24-2019 04,66.249.64.115,10,0,0
2292,01-24-2019 04,5.160.157.69,9,0,4
2293,01-24-2019 04,178.253.33.100,17,49,0
2294,01-24-2019 04,54.36.148.81,0,0,1
2295,01-24-2019 04,54.36.149.66,0,5,0
2296,01-24-2019 04,54.36.149.119,0,24,0
2297,01-24-2019 04,5.209.200.267,87,26,37
2298,01-24-2019 04,40.77.167.178,30,47,47
2299,01-24-2019 04,207.46.13.164,44,20,19
2300,01-24-2019 05,54.36.148.282,0,0,8
2301,01-24-2019 05,5.78.180.125,23,0,0
2302,01-24-2019 05,34.247.132.103,0,0,22
2303,01-24-2019 05,54.36.148.167,6,0,0
2304,01-24-2019 05,54.36.149.108,0,0,20
2305,01-24-2019 05,5.211.97.89,100,139,191
2306,01-24-2019 05,104.194.24.83,0,0,9
2307,01-24-2019 05,5.160.157.70,0,2,12
2308,01-24-2019 05,54.36.149.142,0,11,0
2309,01-24-2019 05,5.62.206.299,0,0,1
2310,01-24-2019 05,54.36.149.67,5,0,0
2311,01-24-2019 05,66.111.54.299,129,132,140
2312,01-24-2019 05,31.56.96.101,36,53,84
2313,01-24-2019 05,54.36.149.85,0,5,0
2314,01-24-2019 05,5.78.198.102,55,51,57
2315,01-24-2019 05,54.36.148.68,14,0,0
2316,01-24-2019 05,66.249.66.141,109,42,25
2317,01-24-2019 05,2.185.221.129,66,0,0
2318,01-24-2019 05,5.209.200.268,39,48,111
2319,01-24-2019 05,54.36.148.137,0,9,0
2320,01-24-2019 05,157.55.39.295,0,22,5
2321,01-24-2019 05,2.177.12.190,56,71,90
2322,01-24-2019 05,204.18.198.298,34,34,8
2323,01-24-2019 05,207.46.13.165,39,12,25
2324,01-24-2019 05,2.179.141.148,0,19,39
2325,01-24-2019 05,172.20.2.224,0,0,28
2326,01-24-2019 05,178.253.33.101,34,11,61
2327,01-24-2019 05,51.15.15.104,0,0,16
2328,01-24-2019 05,54.36.149.91,0,4,0
2329,01-24-2019 05,54.36.148.82,0,0,13
2330,01-24-2019 05,46.224.77.82,20,19,0
2331,01-24-2019 05,17.58.102.93,0,7,9
2332,01-24-2019 05,54.36.148.60,0,0,9
2333,01-24-2019 05,54.36.149.113,0,1,0
2334,01-24-2019 05,173.249.54.117,15,23,12
2335,01-24-2019 05,54.36.149.120,0,2,0
2336,01-24-2019 05,66.249.66.244,77,129,105
2337,01-24-2019 05,66.249.64.116,0,0,5
2338,01-24-2019 05,54.36.148.67,0,0,33
2339,01-24-2019 05,5.112.52.304,0,0,35
2340,01-24-2019 05,207.46.13.154,20,25,5
2341,01-24-2019 05,207.46.13.186,54,16,62
2342,01-24-2019 05,54.36.148.211,0,14,0
2343,01-24-2019 05,91.99.72.65,38,181,9
2344,01-24-2019 05,40.77.167.179,23,14,77
2345,01-24-2019 05,89.199.193.301,1,0,0
2346,01-24-2019 06,54.36.148.68,0,0,9
2347,01-24-2019 06,5.211.97.90,135,142,69
2348,01-24-2019 06,5.160.157.71,0,6,9
2349,01-24-2019 06,207.46.13.155,33,18,0
2350,01-24-2019 06,2.179.141.149,20,2,47
2351,01-24-2019 06,54.36.148.61,0,6,0
2352,01-24-2019 06,54.36.149.68,0,11,0
2353,01-24-2019 06,66.249.66.245,100,134,65
2354,01-24-2019 06,54.36.148.168,0,35,0
2355,01-24-2019 06,2.177.12.191,71,62,33
2356,01-24-2019 06,204.18.198.299,46,30,71
2357,01-24-2019 06,31.56.96.102,53,128,34
2358,01-24-2019 06,91.99.72.66,38,56,88
2359,01-24-2019 06,54.36.148.138,0,0,3
2360,01-24-2019 06,54.36.148.212,0,0,9
2361,01-24-2019 06,54.36.149.114,13,0,0
2362,01-24-2019 06,54.36.149.109,0,4,0
2363,01-24-2019 06,2.185.221.130,3,0,0
2364,01-24-2019 06,40.77.167.180,14,12,70
2365,01-24-2019 06,54.36.149.86,20,0,0
2366,01-24-2019 06,51.15.15.105,0,3,19
2367,01-24-2019 06,173.249.54.118,0,50,26
2368,01-24-2019 06,54.36.148.69,0,4,0
2369,01-24-2019 06,5.209.200.269,45,58,77
2370,01-24-2019 06,46.224.77.83,37,3,0
2371,01-24-2019 06,207.46.13.166,25,0,33
2372,01-24-2019 06,54.36.149.92,0,15,0
2373,01-24-2019 06,54.36.149.143,0,1,0
2374,01-24-2019 06,89.199.193.302,0,0,14
2375,01-24-2019 06,5.78.180.126,0,0,10
2376,01-24-2019 06,66.249.64.117,27,0,0
2377,01-24-2019 06,157.55.39.296,2,7,0
2378,01-24-2019 06,66.249.66.142,18,73,37
2379,01-24-2019 06,207.46.13.187,61,25,28
2380,01-24-2019 06,54.36.148.283,0,0,1
2381,01-24-2019 06,54.36.148.83,0,0,10
2382,01-24-2019 06,172.20.2.225,2,0,0
2383,01-24-2019 06,5.62.206.300,23,0,0
2384,01-24-2019 06,178.253.33.102,0,55,86
2385,01-24-2019 06,34.247.132.104,0,0,7
2386,01-24-2019 06,5.112.52.305,0,5,5
2387,01-24-2019 06,54.36.149.121,0,6,0
2388,01-24-2019 06,104.194.24.84,0,0,3
2389,01-24-2019 06,17.58.102.94,0,13,17
2390,01-24-2019 06,66.111.54.300,190,89,223
2391,01-24-2019 06,5.78.198.103,15,85,56
2392,01-24-2019 07,66.249.66.246,51,76,102
2393,01-24-2019 07,54.36.149.93,0,3,0
2394,01-24-2019 07,5.209.200.270,45,121,26
2395,01-24-2019 07,204.18.198.300,13,56,51
2396,01-24-2019 07,173.249.54.119,13,20,14
2397,01-24-2019 07,54.36.148.70,0,0,7
2398,01-24-2019 07,207.46.13.167,30,38,29
2399,01-24-2019 07,172.20.2.226,0,0,3
2400,01-24-2019 07,207.46.13.156,17,33,3
2401,01-24-2019 07,2.185.221.131,24,0,0
2402,01-24-2019 07,207.46.13.188,34,42,10
2403,01-24-2019 07,89.199.193.303,0,0,18
2404,01-24-2019 07,5.78.180.127,0,21,0
2405,01-24-2019 07,66.111.54.301,121,200,74
2406,01-24-2019 07,5.78.198.104,26,101,33
2407,01-24-2019 07,31.56.96.103,125,50,71
2408,01-24-2019 07,157.55.39.297,1,16,24
2409,01-24-2019 07,2.179.141.150,20,20,12
2410,01-24-2019 07,5.62.206.301,0,0,15
2411,01-24-2019 07,54.36.149.87,4,0,0
2412,01-24-2019 07,54.36.149.115,0,0,11
2413,01-24-2019 07,54.36.148.284,0,0,39
2414,01-24-2019 07,34.247.132.105,0,0,10
2415,01-24-2019 07,54.36.148.169,0,0,5
2416,01-24-2019 07,54.36.148.139,3,0,0
2417,01-24-2019 07,5.160.157.72,29,0,20
2418,01-24-2019 07,46.224.77.84,2,52,0
2419,01-24-2019 07,51.15.15.106,0,40,1
2420,01-24-2019 07,54.36.148.84,8,0,0
2421,01-24-2019 07,17.58.102.95,0,2,39
2422,01-24-2019 07,40.77.167.181,13,53,32
2423,01-24-2019 07,2.177.12.192,70,22,82
2424,01-24-2019 07,54.36.149.144,0,2,0
2425,01-24-2019 07,54.36.149.69,0,0,19
2426,01-24-2019 07,104.194.24.85,0,1,0
2427,01-24-2019 07,54.36.148.62,0,15,0
2428,01-24-2019 07,5.112.52.306,2,13,0
2429,01-24-2019 07,54.36.149.110,0,3,0
2430,01-24-2019 07,178.253.33.103,48,23,38
2431,01-24-2019 07,54.36.148.213,0,26,0
2432,01-24-2019 07,54.36.148.69,8,0,0
2433,01-24-2019 07,91.99.72.67,136,85,36
2434,01-24-2019 07,5.211.97.91,79,131,131
2435,01-24-2019 07,66.249.66.143,89,28,37
2436,01-24-2019 07,66.249.64.118,0,5,0
2437,01-24-2019 07,54.36.149.122,8,0,0
2438,01-24-2019 08,204.18.198.301,27,59,17
2439,01-24-2019 08,54.36.149.88,3,0,0
2440,01-24-2019 08,207.46.13.157,1,14,57
2441,01-24-2019 08,157.55.39.298,3,33,0
2442,01-24-2019 08,104.194.24.86,0,8,0
2443,01-24-2019 08,40.77.167.182,23,31,36
2444,01-24-2019 08,207.46.13.189,79,23,13
2445,01-24-2019 08,89.199.193.304,0,0,10
2446,01-24-2019 08,17.58.102.96,26,7,0
2447,01-24-2019 08,5.78.180.128,0,0,9
2448,01-24-2019 08,54.36.148.70,0,0,9
2449,01-24-2019 08,54.36.148.140,12,0,0
2450,01-24-2019 08,34.247.132.106,3,0,0
2451,01-24-2019 08,54.36.148.63,9,0,0
2452,01-24-2019 08,173.249.54.120,8,43,6
2453,01-24-2019 08,51.15.15.107,0,17,0
2454,01-24-2019 08,66.111.54.302,109,96,163
2455,01-24-2019 08,5.211.97.92,139,176,122
2456,01-24-2019 08,54.36.148.71,0,0,8
2457,01-24-2019 08,66.249.66.247,79,101,99
2458,01-24-2019 08,207.46.13.168,15,37,22
2459,01-24-2019 08,66.249.64.119,0,0,11
2460,01-24-2019 08,54.36.149.116,11,0,0
2461,01-24-2019 08,5.112.52.307,0,16,0
2462,01-24-2019 08,54.36.149.145,0,9,0
2463,01-24-2019 08,54.36.149.94,7,0,0
2464,01-24-2019 08,5.209.200.271,73,12,51
2465,01-24-2019 08,54.36.148.170,10,0,0
2466,01-24-2019 08,54.36.148.214,29,0,0
2467,01-24-2019 08,178.253.33.104,34,3,48
2468,01-24-2019 08,66.249.66.144,38,30,54
2469,01-24-2019 08,54.36.148.85,0,1,0
2470,01-24-2019 08,5.62.206.302,0,3,0
2471,01-24-2019 08,46.224.77.85,36,0,30
2472,01-24-2019 08,54.36.149.111,8,0,0
2473,01-24-2019 08,2.185.221.132,6,0,0
2474,01-24-2019 08,2.177.12.193,68,58,63
2475,01-24-2019 08,5.78.198.105,56,57,22
2476,01-24-2019 08,54.36.149.123,14,0,0
2477,01-24-2019 08,31.56.96.104,52,73,62
2478,01-24-2019 08,54.36.149.70,0,1,0
2479,01-24-2019 08,54.36.148.285,2,0,0
2480,01-24-2019 08,91.99.72.68,57,36,56
2481,01-24-2019 08,172.20.2.227,4,0,0
2482,01-24-2019 08,2.179.141.151,49,10,22
2483,01-24-2019 08,5.160.157.73,12,0,26
2484,01-24-2019 09,54.36.149.124,0,11,0
2485,01-24-2019 09,5.160.157.74,5,1,0
2486,01-24-2019 09,54.36.149.89,12,0,0
2487,01-24-2019 09,5.78.198.106,52,34,4
2488,01-24-2019 09,54.36.149.95,0,19,0
2489,01-24-2019 09,5.209.200.272,34,134,22
2490,01-24-2019 09,89.199.193.305,17,0,0
2491,01-24-2019 09,54.36.149.71,0,0,1
2492,01-24-2019 09,31.56.96.105,83,96,41
2493,01-24-2019 09,66.249.64.120,0,3,0
2494,01-24-2019 09,66.249.66.248,182,39,42
2495,01-24-2019 09,40.77.167.183,15,46,62
2496,01-24-2019 09,54.36.148.141,0,0,1
2497,01-24-2019 09,178.253.33.105,6,44,32
2498,01-24-2019 09,54.36.149.112,0,2,0
2499,01-24-2019 09,207.46.13.169,11,9,19
2500,01-24-2019 09,173.249.54.121,26,19,21
2501,01-24-2019 09,2.185.221.133,0,0,5
2502,01-24-2019 09,17.58.102.97,11,19,49
2503,01-24-2019 09,54.36.148.215,0,0,18
2504,01-24-2019 09,2.177.12.194,91,73,83
2505,01-24-2019 09,104.194.24.87,0,11,0
2506,01-24-2019 09,54.36.149.146,0,6,0
2507,01-24-2019 09,54.36.148.171,0,0,7
2508,01-24-2019 09,54.36.148.71,0,30,0
2509,01-24-2019 09,207.46.13.190,68,26,16
2510,01-24-2019 09,54.36.148.72,4,0,0
2511,01-24-2019 09,51.15.15.108,5,0,16
2512,01-24-2019 09,204.18.198.302,48,21,32
2513,01-24-2019 09,54.36.148.286,0,22,0
2514,01-24-2019 09,2.179.141.152,38,42,0
2515,01-24-2019 09,54.36.148.64,3,0,0
2516,01-24-2019 09,5.62.206.303,0,0,13
2517,01-24-2019 09,207.46.13.158,7,30,47
2518,01-24-2019 09,66.111.54.303,63,179,204
2519,01-24-2019 09,91.99.72.69,58,24,68
2520,01-24-2019 09,54.36.148.86,0,0,3
2521,01-24-2019 09,34.247.132.107,2,0,0
2522,01-24-2019 09,157.55.39.299,17,19,7
2523,01-24-2019 09,46.224.77.86,15,1,10
2524,01-24-2019 09,54.36.149.117,0,4,0
2525,01-24-2019 09,172.20.2.228,2,0,0
2526,01-24-2019 09,5.112.52.308,22,0,0
2527,01-24-2019 09,5.211.97.93,166,73,105
2528,01-24-2019 09,5.78.180.129,0,4,0
2529,01-24-2019 09,66.249.66.145,69,25,105
2530,01-24-2019 10,54.36.148.73,13,0,0
2531,01-24-2019 10,66.249.66.146,62,33,133
2532,01-24-2019 10,54.36.149.72,6,0,0
2533,01-24-2019 10,54.36.148.216,9,0,0
2534,01-24-2019 10,5.78.198.107,38,65,88
2535,01-24-2019 10,5.62.206.304,2,0,0
2536,01-24-2019 10,40.77.167.184,21,16,54
2537,01-24-2019 10,91.99.72.70,53,78,54
2538,01-24-2019 10,2.185.221.134,5,0,0
2539,01-24-2019 10,54.36.149.118,0,5,0
2540,01-24-2019 10,54.36.149.147,0,8,0
2541,01-24-2019 10,31.56.96.106,54,48,38
2542,01-24-2019 10,17.58.102.98,2,9,0
2543,01-24-2019 10,5.160.157.75,0,23,0
2544,01-24-2019 10,104.194.24.88,3,0,0
2545,01-24-2019 10,54.36.148.65,0,10,0
2546,01-24-2019 10,89.199.193.306,0,21,0
2547,01-24-2019 10,207.46.13.159,3,16,24
2548,01-24-2019 10,34.247.132.108,0,6,0
2549,01-24-2019 10,5.78.180.130,0,7,0
2550,01-24-2019 10,46.224.77.87,56,1,7
2551,01-24-2019 10,157.55.39.300,0,26,0
2552,01-24-2019 10,2.177.12.195,127,65,67
2553,01-24-2019 10,66.249.66.249,116,108,96
2554,01-24-2019 10,5.209.200.273,105,11,80
2555,01-24-2019 10,207.46.13.191,88,28,51
2556,01-24-2019 10,172.20.2.229,10,0,0
2557,01-24-2019 10,54.36.149.125,0,24,0
2558,01-24-2019 10,207.46.13.170,22,5,22
2559,01-24-2019 10,54.36.149.90,30,0,0
2560,01-24-2019 10,66.111.54.304,164,74,118
2561,01-24-2019 10,54.36.149.96,21,0,0
2562,01-24-2019 10,54.36.148.87,0,2,0
2563,01-24-2019 10,5.112.52.309,0,0,21
2564,01-24-2019 10,178.253.33.106,2,104,0
2565,01-24-2019 10,54.36.148.287,6,0,0
2566,01-24-2019 10,5.211.97.94,206,123,35
2567,01-24-2019 10,54.36.149.113,17,0,0
2568,01-24-2019 10,2.179.141.153,32,10,0
2569,01-24-2019 10,173.249.54.122,72,3,11
2570,01-24-2019 10,54.36.148.72,9,0,0
2571,01-24-2019 10,66.249.64.121,6,0,0
2572,01-24-2019 10,54.36.148.142,0,11,0
2573,01-24-2019 10,54.36.148.172,0,5,0
2574,01-24-2019 10,51.15.15.109,10,0,1
2575,01-24-2019 10,204.18.198.303,41,36,17
2576,01-24-2019 11,54.36.149.148,14,0,0
2577,01-24-2019 11,17.58.102.99,0,17,19
2578,01-24-2019 11,207.46.13.171,37,27,4
2579,01-24-2019 11,89.199.193.307,28,0,0
2580,01-24-2019 11,178.253.33.107,32,33,0
2581,01-24-2019 11,54.36.149.126,1,0,0
2582,01-24-2019 11,5.62.206.305,0,0,3
2583,01-24-2019 11,2.177.12.196,49,102,63
2584,01-24-2019 11,54.36.148.173,0,30,0
2585,01-24-2019 11,34.247.132.109,7,0,0
2586,01-24-2019 11,172.20.2.230,0,9,0
2587,01-24-2019 11,5.209.200.274,69,37,47
2588,01-24-2019 11,54.36.148.143,11,0,0
2589,01-24-2019 11,104.194.24.89,0,0,8
2590,01-24-2019 11,66.111.54.305,128,107,124
2591,01-24-2019 11,54.36.148.66,0,0,1
2592,01-24-2019 11,54.36.148.74,3,0,0
2593,01-24-2019 11,54.36.149.97,0,1,0
2594,01-24-2019 11,54.36.148.288,18,0,0
2595,01-24-2019 11,54.36.149.114,8,0,0
2596,01-24-2019 11,54.36.148.217,0,0,10
2597,01-24-2019 11,40.77.167.185,88,14,23
2598,01-24-2019 11,66.249.64.122,0,1,0
2599,01-24-2019 11,173.249.54.123,35,6,107
2600,01-24-2019 11,5.211.97.95,124,118,149
2601,01-24-2019 11,54.36.148.73,16,0,0
2602,01-24-2019 11,204.18.198.304,13,27,77
2603,01-24-2019 11,54.36.149.91,9,0,0
2604,01-24-2019 11,5.78.180.131,0,0,3
2605,01-24-2019 11,5.78.198.108,66,95,71
2606,01-24-2019 11,207.46.13.160,8,6,12
2607,01-24-2019 11,66.249.66.250,123,121,48
2608,01-24-2019 11,54.36.149.119,0,8,0
2609,01-24-2019 11,54.36.149.73,0,12,0
2610,01-24-2019 11,5.112.52.310,0,6,17
2611,01-24-2019 11,51.15.15.110,0,5,5
2612,01-24-2019 11,157.55.39.301,0,10,41
2613,01-24-2019 11,31.56.96.107,40,62,132
2614,01-24-2019 11,2.185.221.135,0,1,0
2615,01-24-2019 11,91.99.72.71,34,48,18
2616,01-24-2019 11,5.160.157.76,0,12,0
2617,01-24-2019 11,46.224.77.88,35,4,15
2618,01-24-2019 11,2.179.141.154,33,25,0
2619,01-24-2019 11,54.36.148.88,6,0,0
2620,01-24-2019 11,66.249.66.147,81,65,24
2621,01-24-2019 11,207.46.13.192,55,45,12
2622,01-24-2019 12,54.36.149.120,2,0,0
2623,01-24-2019 12,34.247.132.110,5,0,0
2624,01-24-2019 12,66.111.54.306,100,63,141
2625,01-24-2019 12,54.36.148.75,0,0,12
2626,01-24-2019 12,2.177.12.197,41,90,68
2627,01-24-2019 12,5.209.200.275,21,72,58
2628,01-24-2019 12,5.112.52.311,11,0,10
2629,01-24-2019 12,5.160.157.77,0,0,6
2630,01-24-2019 12,54.36.149.74,1,0,0
2631,01-24-2019 12,173.249.54.124,14,16,6
2632,01-24-2019 12,172.20.2.231,9,0,0
2633,01-24-2019 12,54.36.148.74,0,18,0
2634,01-24-2019 12,5.211.97.96,180,125,112
2635,01-24-2019 12,31.56.96.108,78,34,130
2636,01-24-2019 12,66.249.66.251,148,87,69
2637,01-24-2019 12,54.36.148.174,0,0,3
2638,01-24-2019 12,54.36.148.89,7,0,0
2639,01-24-2019 12,54.36.149.149,4,0,0
2640,01-24-2019 12,54.36.148.67,0,0,4
2641,01-24-2019 12,2.185.221.136,0,12,0
2642,01-24-2019 12,5.62.206.306,0,0,6
2643,01-24-2019 12,204.18.198.305,25,14,43
2644,01-24-2019 12,207.46.13.172,21,34,32
2645,01-24-2019 12,2.179.141.155,29,40,1
2646,01-24-2019 12,89.199.193.308,11,0,0
2647,01-24-2019 12,207.46.13.161,8,2,90
2648,01-24-2019 12,54.36.148.144,0,1,0
2649,01-24-2019 12,5.78.180.132,6,0,0
2650,01-24-2019 12,54.36.149.127,0,20,0
2651,01-24-2019 12,40.77.167.186,36,0,70
2652,01-24-2019 12,66.249.66.148,65,92,28
2653,01-24-2019 12,5.78.198.109,66,50,95
2654,01-24-2019 12,54.36.149.98,10,0,0
2655,01-24-2019 12,54.36.148.218,0,0,27
2656,01-24-2019 12,54.36.148.289,14,0,0
2657,01-24-2019 12,91.99.72.72,44,86,82
2658,01-24-2019 12,178.253.33.108,8,21,11
2659,01-24-2019 12,66.249.64.123,0,0,3
2660,01-24-2019 12,51.15.15.111,4,0,6
2661,01-24-2019 12,207.46.13.193,31,34,23
2662,01-24-2019 12,54.36.149.115,9,0,0
2663,01-24-2019 12,46.224.77.89,20,17,9
2664,01-24-2019 12,104.194.24.90,0,0,3
2665,01-24-2019 12,17.58.102.100,8,14,0
2666,01-24-2019 12,157.55.39.302,0,87,0
2667,01-24-2019 12,54.36.149.92,0,2,0
2668,01-24-2019 13,66.249.66.252,84,88,124
2669,01-24-2019 13,66.249.66.149,48,31,51
2670,01-24-2019 13,5.112.52.312,0,2,8
2671,01-24-2019 13,54.36.149.116,0,0,8
2672,01-24-2019 13,54.36.149.150,2,0,0
2673,01-24-2019 13,17.58.102.101,0,5,4
2674,01-24-2019 13,54.36.148.219,16,0,0
2675,01-24-2019 13,207.46.13.194,41,19,78
2676,01-24-2019 13,5.209.200.276,69,151,50
2677,01-24-2019 13,54.36.148.75,0,0,4
2678,01-24-2019 13,178.253.33.109,0,20,14
2679,01-24-2019 13,54.36.148.90,4,0,0
2680,01-24-2019 13,54.36.148.145,15,0,0
2681,01-24-2019 13,31.56.96.109,93,89,114
2682,01-24-2019 13,66.249.64.124,0,0,16
2683,01-24-2019 13,54.36.148.290,1,0,0
2684,01-24-2019 13,66.111.54.307,113,117,98
2685,01-24-2019 13,54.36.148.76,0,1,0
2686,01-24-2019 13,54.36.149.128,2,0,0
2687,01-24-2019 13,207.46.13.173,54,65,0
2688,01-24-2019 13,54.36.149.75,10,0,0
2689,01-24-2019 13,54.36.148.68,0,7,0
2690,01-24-2019 13,91.99.72.73,38,49,38
2691,01-24-2019 13,54.36.149.99,0,3,0
2692,01-24-2019 13,204.18.198.306,37,18,53
2693,01-24-2019 13,54.36.149.93,0,5,0
2694,01-24-2019 13,157.55.39.303,12,0,4
2695,01-24-2019 13,54.36.149.121,0,0,5
2696,01-24-2019 13,5.78.198.110,37,43,84
2697,01-24-2019 13,5.62.206.307,0,0,24
2698,01-24-2019 13,5.211.97.97,100,136,83
2699,01-24-2019 13,2.185.221.137,0,0,4
2700,01-24-2019 13,5.78.180.133,0,7,0
2701,01-24-2019 13,40.77.167.187,95,4,26
2702,01-24-2019 13,104.194.24.91,0,0,14
2703,01-24-2019 13,207.46.13.162,3,40,25
2704,01-24-2019 13,89.199.193.309,0,0,5
2705,01-24-2019 13,173.249.54.125,3,12,10
2706,01-24-2019 13,5.160.157.78,0,0,19
2707,01-24-2019 13,2.177.12.198,65,67,57
2708,01-24-2019 13,2.179.141.156,18,5,30
2709,01-24-2019 13,172.20.2.232,0,0,16
2710,01-24-2019 13,51.15.15.112,1,28,0
2711,01-24-2019 13,34.247.132.111,0,6,0
2712,01-24-2019 13,46.224.77.90,0,64,4
2713,01-24-2019 13,54.36.148.175,0,10,0
2714,01-24-2019 14,54.36.148.220,0,14,0
2715,01-24-2019 14,54.36.149.94,1,0,0
2716,01-24-2019 14,54.36.148.91,0,0,11
2717,01-24-2019 14,207.46.13.195,11,16,35
2718,01-24-2019 14,54.36.149.122,0,0,38
2719,01-24-2019 14,54.36.148.69,0,0,8
2720,01-24-2019 14,54.36.149.129,0,14,0
2721,01-24-2019 14,54.36.149.76,5,0,0
2722,01-24-2019 14,172.20.2.233,2,0,0
